trip_id,carrier,start_time,end_time,duration_hours,origin,destination,product_id,unit_quantity,weight,service_level,priority,plant_code,expected_delay_min,target_temp_c,distance_km,trip_id_raw,fruit_cate,Route,tpt_days,start_month,start_year,year_month
TRIP_115549,V444_1,2024-02-29 01:19:20+00:00,2024-03-07 09:19:20+00:00,176.0,VNSGN,KRPUS,1002,386,21.32,DTD,low,PLANT03,2,12.0,7040.0,1447348326.7,Tomato,VNSGN-KRPUS,7.33,2,2024,2024-02
TRIP_83004,V444_1,2024-02-29 01:23:12+00:00,2024-03-08 02:23:12+00:00,193.0,VNSGN,KRINC,1004,823,37.2089650456022,DTD,low,PLANT03,8,7.0,7720.0,1447405974.7,Pineapple,VNSGN-KRINC,8.04,2,2024,2024-02
TRIP_125999,V444_1,2024-02-29 01:30:13+00:00,2024-03-07 17:30:13+00:00,184.0,VNHPH,CNSHA,1003,278,2.7362288682093907,DTD,low,PLANT03,6,2.0,7360.0,1447219831.7,Orange,VNHPH-CNSHA,7.67,2,2024,2024-02
TRIP_00523,V44_3,2024-02-29 01:48:22+00:00,2024-03-08 03:48:22+00:00,194.0,VNDAD,KRPUS,1004,325,3.3448007907049866,CRF,low,PLANT03,2,7.0,7760.0,1447373513.7,Pineapple,VNDAD-KRPUS,8.08,2,2024,2024-02
TRIP_02064,V444_0,2024-02-29 02:10:14+00:00,2024-03-07 13:10:14+00:00,179.0,VNHPH,CNQZH,1002,321,17.8,DTP,low,PLANT12,10,12.0,7160.0,1447329779.7,Tomato,VNHPH-CNQZH,7.46,2,2024,2024-02
TRIP_115375,V444_1,2024-02-29 02:17:08+00:00,2024-03-11 00:17:08+00:00,262.0,VNSGN,KRPUS,1001,472,31.460000000000004,DTD,low,PLANT03,4,13.0,10480.0,1447327009.7,Banana,VNSGN-KRPUS,10.92,2,2024,2024-02
TRIP_39769,V444_0,2024-02-29 02:18:41+00:00,2024-03-05 01:18:41+00:00,119.0,VNSGN,CNSHA,1001,257,0.0716592173675088,DTP,low,PLANT03,5,13.0,4760.0,1447277442.7,Banana,VNSGN-CNSHA,4.96,2,2024,2024-02
TRIP_41463,V444_0,2024-02-29 02:41:05+00:00,2024-03-06 15:41:05+00:00,157.0,VNSGN,KRPUS,1004,2248,6.08,DTP,low,PLANT03,5,7.0,6280.0,1447152685.7,Pineapple,VNSGN-KRPUS,6.54,2,2024,2024-02
TRIP_34616,V444_0,2024-02-29 02:42:45+00:00,2024-03-06 01:42:45+00:00,143.0,VNHPH,CNQZH,1002,524,2.4157048077796968,DTP,low,PLANT03,0,12.0,5720.0,1447302732.7,Tomato,VNHPH-CNQZH,5.96,2,2024,2024-02
TRIP_46803,V444_0,2024-02-29 02:56:24+00:00,2024-04-09 04:56:24+00:00,962.0,VNSGN,USMIA,1004,35297,17.936849476068044,DTP,low,PLANT03,2,7.0,38480.0,1447371322.7,Pineapple,VNSGN-USMIA,40.08,2,2024,2024-02
TRIP_106419,V444_1,2024-02-29 02:57:16+00:00,2024-03-09 14:57:16+00:00,228.0,VNSGN,KRPUS,1001,958,2.9162845274409697,DTD,low,PLANT03,1,13.0,9120.0,1447261965.7,Banana,VNSGN-KRPUS,9.5,2,2024,2024-02
TRIP_87454,V444_1,2024-02-29 03:03:47+00:00,2024-03-07 04:03:47+00:00,169.0,VNSGN,KRPUS,1001,353,3.1317980107115537,DTD,high,PLANT03,2,13.0,6760.0,1447205708.7,Banana,VNSGN-KRPUS,7.04,2,2024,2024-02
TRIP_83374,V444_1,2024-02-29 03:03:58+00:00,2024-03-06 04:03:58+00:00,145.0,VNHPH,CNSHA,1003,452,19.525546328492524,DTD,low,PLANT03,1,2.0,5800.0,1447226253.7,Orange,VNHPH-CNSHA,6.04,2,2024,2024-02
TRIP_49463,V444_0,2024-02-29 03:16:34+00:00,2024-03-10 18:16:34+00:00,255.0,VNSGN,KRPUS,1004,10291,26.92,DTP,high,PLANT03,7,7.0,10200.0,1447282638.7,Pineapple,VNSGN-KRPUS,10.62,2,2024,2024-02
TRIP_129752,V444_1,2024-02-29 03:24:29+00:00,2024-03-05 09:24:29+00:00,126.0,VNHPH,CNQZH,1003,518,20.90336083129666,DTD,high,PLANT03,7,2.0,5040.0,1447318089.7,Orange,VNHPH-CNQZH,5.25,2,2024,2024-02
TRIP_66058,V444_1,2024-02-29 03:33:23+00:00,2024-03-06 15:33:23+00:00,156.0,VNHPH,CNQZH,1002,287,4.3,DTD,low,PLANT12,9,12.0,6240.0,1447373080.7,Tomato,VNHPH-CNQZH,6.5,2,2024,2024-02
TRIP_127045,V444_1,2024-02-29 03:42:21+00:00,2024-03-07 02:42:21+00:00,167.0,VNSGN,KRINC,1004,347,9.043409286184646,DTD,low,PLANT03,9,7.0,6680.0,1447331401.7,Pineapple,VNSGN-KRINC,6.96,2,2024,2024-02
TRIP_71313,V444_1,2024-02-29 03:42:58+00:00,2024-03-30 07:42:58+00:00,724.0,VNSGN,USMIA,1002,1267,3.307126903553299,DTD,low,PLANT03,8,12.0,28960.0,1447191735.7,Tomato,VNSGN-USMIA,30.17,2,2024,2024-02
TRIP_116605,V444_1,2024-02-29 04:12:15+00:00,2024-03-30 18:12:15+00:00,734.0,VNSGN,USCHI,1002,384,6.193992621775298,DTD,high,PLANT03,8,12.0,29360.0,1447240031.7,Tomato,VNSGN-USCHI,30.58,2,2024,2024-02
TRIP_57349,V444_0,2024-02-29 04:27:40+00:00,2024-03-07 23:27:40+00:00,187.0,VNSGN,KRPUS,1003,287,1.083412833627304,DTP,low,PLANT03,7,2.0,7480.0,1447403385.7,Orange,VNSGN-KRPUS,7.79,2,2024,2024-02
TRIP_36853,V444_0,2024-02-29 04:28:02+00:00,2024-03-07 05:28:02+00:00,169.0,VNSGN,CNSHA,1002,351,1.276195801405549,DTP,low,PLANT03,1,12.0,6760.0,1447168263.7,Tomato,VNSGN-CNSHA,7.04,2,2024,2024-02
TRIP_113955,V444_1,2024-02-29 04:47:41+00:00,2024-03-07 03:47:41+00:00,167.0,VNHPH,CNSHA,1002,394,8.751390268123131,DTD,low,PLANT03,3,12.0,6680.0,1447395128.7,Tomato,VNHPH-CNSHA,6.96,2,2024,2024-02
TRIP_89008,V444_1,2024-02-29 04:50:09+00:00,2024-04-03 13:50:09+00:00,825.0,VNSGN,USCHI,1001,1215,18.26,DTD,high,PLANT03,1,13.0,33000.0,1447247176.7,Banana,VNSGN-USCHI,34.38,2,2024,2024-02
TRIP_86713,V444_1,2024-02-29 04:50:56+00:00,2024-03-07 19:50:56+00:00,183.0,VNSGN,CNSHA,1001,479,6.7483491769417565,DTD,low,PLANT03,6,13.0,7320.0,1447392482.7,Banana,VNSGN-CNSHA,7.62,2,2024,2024-02
TRIP_141618,V444_1,2024-02-29 04:52:19+00:00,2024-03-31 21:52:19+00:00,761.0,VNSGN,USMIA,1001,277,0.6924017705672101,DTD,low,PLANT03,7,13.0,30440.0,1447344911.7,Banana,VNSGN-USMIA,31.71,2,2024,2024-02
TRIP_127849,V444_1,2024-02-29 04:55:22+00:00,2024-04-04 08:55:22+00:00,844.0,VNSGN,USCHI,1003,477,13.452398300871073,DTD,low,PLANT03,2,2.0,33760.0,1447328232.7,Orange,VNSGN-USCHI,35.17,2,2024,2024-02
TRIP_55598,V444_0,2024-02-29 05:07:59+00:00,2024-03-07 08:07:59+00:00,171.0,VNHPH,CNSHA,1002,801,1.5452694084931098,DTP,low,PLANT03,1,12.0,6840.0,1447229929.7,Tomato,VNHPH-CNSHA,7.12,2,2024,2024-02
TRIP_36741,V444_0,2024-02-29 05:11:53+00:00,2024-03-06 21:11:53+00:00,160.0,VNSGN,KRINC,1002,342,2.979191505240867,DTP,low,PLANT03,2,12.0,6400.0,1447267041.7,Tomato,VNSGN-KRINC,6.67,2,2024,2024-02
TRIP_72593,V444_1,2024-02-29 05:15:33+00:00,2024-03-05 00:15:33+00:00,115.0,VNHPH,CNSHA,1004,473,4.34020983369482,DTD,low,PLANT03,9,7.0,4600.0,1447405971.7,Pineapple,VNHPH-CNSHA,4.79,2,2024,2024-02
TRIP_42577,V444_0,2024-02-29 05:15:42+00:00,2024-04-01 04:15:42+00:00,767.0,VNSGN,USMIA,1003,1282,4.096305732484077,DTP,high,PLANT03,9,2.0,30680.0,1447265692.7,Orange,VNSGN-USMIA,31.96,2,2024,2024-02
TRIP_62647,V444_0,2024-02-29 05:16:23+00:00,2024-03-06 05:16:23+00:00,144.0,VNDAD,KRPUS,1002,4106,23.85986929883893,DTP,low,PLANT08,4,12.0,5760.0,1447192907.7,Tomato,VNDAD-KRPUS,6.0,2,2024,2024-02
TRIP_68967,V444_1,2024-02-29 05:17:01+00:00,2024-04-06 10:17:01+00:00,893.0,VNSGN,USCHI,1003,532,1.3928609762617463,DTD,low,PLANT03,5,2.0,35720.0,1447231063.7,Orange,VNSGN-USCHI,37.21,2,2024,2024-02
TRIP_122664,V444_1,2024-02-29 05:21:17+00:00,2024-03-07 16:21:17+00:00,179.0,VNHPH,CNSHA,1004,429,9.278430745644489,DTD,high,PLANT03,8,7.0,7160.0,1447250172.7,Pineapple,VNHPH-CNSHA,7.46,2,2024,2024-02
TRIP_113303,V444_1,2024-02-29 05:32:06+00:00,2024-03-09 07:32:06+00:00,218.0,VNDAD,KRPUS,1002,334,15.416548194483935,DTD,low,PLANT03,2,12.0,8720.0,1447364865.7,Tomato,VNDAD-KRPUS,9.08,2,2024,2024-02
TRIP_100855,V444_1,2024-02-29 05:34:17+00:00,2024-03-07 23:34:17+00:00,186.0,VNSGN,KRPUS,1003,378,8.903225183661748,DTD,low,PLANT03,1,2.0,7440.0,1447200811.7,Orange,VNSGN-KRPUS,7.75,2,2024,2024-02
TRIP_76424,V444_1,2024-02-29 05:38:20+00:00,2024-03-08 00:38:20+00:00,187.0,VNHPH,CNSHA,1002,871,37.20108563509298,DTD,high,PLANT03,6,12.0,7480.0,1447145090.7,Tomato,VNHPH-CNSHA,7.79,2,2024,2024-02
TRIP_30433,V444_0,2024-02-29 05:44:41+00:00,2024-04-03 14:44:41+00:00,825.0,VNSGN,USCHI,1001,717,3.86,DTP,low,PLANT03,9,13.0,33000.0,1447214068.7,Banana,VNSGN-USCHI,34.38,2,2024,2024-02
TRIP_70238,V444_1,2024-02-29 05:47:29+00:00,2024-04-06 14:47:29+00:00,897.0,VNHPH,USMIA,1002,514,0.6084584385387943,DTD,low,PLANT03,10,12.0,35880.0,1447234277.7,Tomato,VNHPH-USMIA,37.38,2,2024,2024-02
TRIP_12230,V444_0,2024-02-29 05:49:33+00:00,2024-03-04 17:49:33+00:00,108.0,VNSGN,CNSHA,1002,242,0.6130035331441182,DTP,low,PLANT03,7,12.0,4320.0,1447304368.7,Tomato,VNSGN-CNSHA,4.5,2,2024,2024-02
TRIP_90328,V444_1,2024-02-29 05:53:19+00:00,2024-03-09 00:53:19+00:00,211.0,VNSGN,KRPUS,1003,927,11.56070140197811,DTD,low,PLANT03,8,2.0,8440.0,1447320530.7,Orange,VNSGN-KRPUS,8.79,2,2024,2024-02
TRIP_132441,V444_1,2024-02-29 05:54:52+00:00,2024-04-06 19:54:52+00:00,902.0,VNHPH,USMIA,1003,357,2.298763249290443,DTD,low,PLANT03,7,2.0,36080.0,1447237014.7,Orange,VNHPH-USMIA,37.58,2,2024,2024-02
TRIP_21354,V444_0,2024-02-29 06:00:11+00:00,2024-03-06 14:00:11+00:00,152.0,VNHPH,CNQZH,1001,801,6.889390020909951,DTP,low,PLANT03,2,13.0,6080.0,1447258794.7,Banana,VNHPH-CNQZH,6.33,2,2024,2024-02
TRIP_26202,V444_0,2024-02-29 06:00:17+00:00,2024-03-08 23:00:17+00:00,209.0,VNDAD,KRPUS,1003,621,7.676666666666666,DTP,low,PLANT03,4,2.0,8360.0,1447336035.7,Orange,VNDAD-KRPUS,8.71,2,2024,2024-02
TRIP_07372,V444_0,2024-02-29 06:01:43+00:00,2024-03-07 23:01:43+00:00,185.0,VNSGN,KRINC,1003,339,1.908537848150081,DTP,low,PLANT03,0,2.0,7400.0,1447269517.7,Orange,VNSGN-KRINC,7.71,2,2024,2024-02
TRIP_05207,V444_0,2024-02-29 06:12:57+00:00,2024-03-07 16:12:57+00:00,178.0,VNSGN,KRINC,1004,2737,22.66,DTP,low,PLANT03,8,7.0,7120.0,1447399705.7,Pineapple,VNSGN-KRINC,7.42,2,2024,2024-02
TRIP_138708,V444_1,2024-02-29 06:24:03+00:00,2024-03-05 22:24:03+00:00,136.0,VNHPH,CNQZH,1004,282,2.2892323823587595,DTD,low,PLANT03,1,7.0,5440.0,1447245306.7,Pineapple,VNHPH-CNQZH,5.67,2,2024,2024-02
TRIP_130720,V444_1,2024-02-29 06:27:32+00:00,2024-03-08 12:27:32+00:00,198.0,VNSGN,KRINC,1004,475,17.6179698702282,DTD,low,PLANT03,4,7.0,7920.0,1447188659.7,Pineapple,VNSGN-KRINC,8.25,2,2024,2024-02
TRIP_62607,V444_0,2024-02-29 06:31:33+00:00,2024-03-09 23:31:33+00:00,233.0,VNDAD,KRPUS,1001,975,3.3039825017573152,DTP,high,PLANT08,0,13.0,9320.0,1447159697.7,Banana,VNDAD-KRPUS,9.71,2,2024,2024-02
TRIP_41084,V444_0,2024-02-29 06:33:34+00:00,2024-04-08 20:33:34+00:00,950.0,VNSGN,USMIA,1001,1315,9.08,DTP,low,PLANT03,3,13.0,38000.0,1447152814.7,Banana,VNSGN-USMIA,39.58,2,2024,2024-02
TRIP_76150,V444_1,2024-02-29 06:37:31+00:00,2024-03-11 01:37:31+00:00,259.0,VNDAD,KRPUS,1003,637,17.225939696389837,DTD,low,PLANT03,7,2.0,10360.0,1447306648.7,Orange,VNDAD-KRPUS,10.79,2,2024,2024-02
TRIP_142331,V444_1,2024-02-29 06:42:36+00:00,2024-03-06 05:42:36+00:00,143.0,VNHPH,CNSHA,1002,327,2.7696070822688403,DTD,low,PLANT03,10,12.0,5720.0,1447357739.7,Tomato,VNHPH-CNSHA,5.96,2,2024,2024-02
TRIP_28942,V444_0,2024-02-29 06:43:39+00:00,2024-03-04 13:43:39+00:00,103.0,VNSGN,CNSHA,1002,415,6.74,DTP,low,PLANT03,4,12.0,4120.0,1447290158.7,Tomato,VNSGN-CNSHA,4.29,2,2024,2024-02
TRIP_102256,V444_1,2024-02-29 07:04:55+00:00,2024-04-04 00:04:55+00:00,833.0,VNHPH,USMIA,1003,378,1.66971017682882,DTD,low,PLANT03,5,2.0,33320.0,1447158704.7,Orange,VNHPH-USMIA,34.71,2,2024,2024-02
TRIP_136953,V444_1,2024-02-29 07:17:32+00:00,2024-03-09 11:17:32+00:00,220.0,VNSGN,KRINC,1004,393,7.198627187313828,DTD,low,PLANT03,1,7.0,8800.0,1447377147.7,Pineapple,VNSGN-KRINC,9.17,2,2024,2024-02
TRIP_23241,V444_0,2024-02-29 07:23:36+00:00,2024-03-07 16:23:36+00:00,177.0,VNSGN,CNSHA,1003,285,0.7471922951268455,DTP,low,PLANT03,2,2.0,7080.0,1447300032.7,Orange,VNSGN-CNSHA,7.38,2,2024,2024-02
TRIP_51003,V444_0,2024-02-29 07:29:38+00:00,2024-03-07 19:29:38+00:00,180.0,VNSGN,KRPUS,1003,339,8.42,DTP,low,PLANT03,8,2.0,7200.0,1447290144.7,Orange,VNSGN-KRPUS,7.5,2,2024,2024-02
TRIP_86272,V444_1,2024-02-29 07:30:15+00:00,2024-04-02 08:30:15+00:00,793.0,VNSGN,USCHI,1001,472,8.597041054559508,DTD,low,PLANT03,5,13.0,31720.0,1447232772.7,Banana,VNSGN-USCHI,33.04,2,2024,2024-02
TRIP_102857,V444_1,2024-02-29 07:36:28+00:00,2024-03-06 02:36:28+00:00,139.0,VNHPH,CNQZH,1002,299,0.151885593038036,DTD,low,PLANT03,9,12.0,5560.0,1447269660.7,Tomato,VNHPH-CNQZH,5.79,2,2024,2024-02
TRIP_52098,V444_0,2024-02-29 07:40:50+00:00,2024-04-04 18:40:50+00:00,851.0,VNSGN,USMIA,1004,470,2.58,DTP,high,PLANT03,0,7.0,34040.0,1447266888.7,Pineapple,VNSGN-USMIA,35.46,2,2024,2024-02
TRIP_45900,V444_0,2024-02-29 07:43:27+00:00,2024-03-10 08:43:27+00:00,241.0,VNSGN,KRPUS,1002,1247,1.6043903648278337,DTP,low,PLANT03,2,12.0,9640.0,1447403199.7,Tomato,VNSGN-KRPUS,10.04,2,2024,2024-02
TRIP_130054,V444_1,2024-02-29 07:58:33+00:00,2024-03-08 01:58:33+00:00,186.0,VNHPH,CNSHA,1004,477,17.6179698702282,DTD,low,PLANT03,5,7.0,7440.0,1447162462.7,Pineapple,VNHPH-CNSHA,7.75,2,2024,2024-02
TRIP_112488,V444_1,2024-02-29 08:01:38+00:00,2024-03-07 08:01:38+00:00,168.0,VNSGN,KRINC,1004,5921,3.930725168824976,DTD,low,PLANT03,4,7.0,6720.0,1447344604.7,Pineapple,VNSGN-KRINC,7.0,2,2024,2024-02
TRIP_117892,V444_1,2024-02-29 08:02:12+00:00,2024-03-11 00:02:12+00:00,256.0,VNSGN,KRPUS,1004,336,1.8257855697800736,DTD,low,PLANT03,8,7.0,10240.0,1447232794.7,Pineapple,VNSGN-KRPUS,10.67,2,2024,2024-02
TRIP_31911,V444_0,2024-02-29 08:08:52+00:00,2024-03-05 02:08:52+00:00,114.0,VNSGN,CNSHA,1004,2307,6.02,DTP,high,PLANT03,10,7.0,4560.0,1447367959.7,Pineapple,VNSGN-CNSHA,4.75,2,2024,2024-02
TRIP_114048,V444_1,2024-02-29 08:15:14+00:00,2024-04-05 17:15:14+00:00,873.0,VNSGN,USMIA,1002,423,13.585650446871886,DTD,low,PLANT03,10,12.0,34920.0,1447169125.7,Tomato,VNSGN-USMIA,36.38,2,2024,2024-02
TRIP_14046,V444_0,2024-02-29 08:20:15+00:00,2024-04-01 19:20:15+00:00,779.0,VNSGN,USCHI,1002,268,1.4371199993820116,DTP,low,PLANT03,1,12.0,31160.0,1447243692.7,Tomato,VNSGN-USCHI,32.46,2,2024,2024-02
TRIP_38080,V444_0,2024-02-29 08:38:54+00:00,2024-03-09 14:38:54+00:00,222.0,VNSGN,KRINC,1002,351,3.783197875720278,DTP,low,PLANT03,0,12.0,8880.0,1447168262.7,Tomato,VNSGN-KRINC,9.25,2,2024,2024-02
TRIP_69350,V444_1,2024-02-29 08:40:20+00:00,2024-04-09 13:40:20+00:00,965.0,VNSGN,USCHI,1002,1331,2.6416254469548304,DTD,low,PLANT03,3,12.0,38600.0,1447310032.7,Tomato,VNSGN-USCHI,40.21,2,2024,2024-02
