trip_id,carrier,start_time,end_time,duration_hours,origin,destination,product_id,unit_quantity,weight,service_level,priority,plant_code,expected_delay_min,target_temp_c,distance_km,trip_id_raw,fruit_cate,Route,tpt_days,start_month,start_year,year_month
TRIP_117587,V444_1,2024-02-01 03:30:33+00:00,2024-02-08 13:30:33+00:00,178.0,VNHPH,CNSHA,1001,248,1.141115981112546,DTD,low,PLANT03,7,13.0,7120.0,1447161696.7,Banana,VNHPH-CNSHA,7.42,2,2024,2024-02
TRIP_14833,V444_0,2024-02-01 03:39:13+00:00,2024-02-10 03:39:13+00:00,216.0,VNSGN,KRINC,1004,442,0.7663828733558293,DTP,low,PLANT03,0,7.0,8640.0,1447406923.7,Pineapple,VNSGN-KRINC,9.0,2,2024,2024-02
TRIP_121655,V444_1,2024-02-01 03:42:45+00:00,2024-03-03 03:42:45+00:00,744.0,VNHPH,USMIA,1004,349,2.931549174563803,DTD,low,PLANT03,10,7.0,29760.0,1447318091.7,Pineapple,VNHPH-USMIA,31.0,2,2024,2024-02
TRIP_20208,V444_0,2024-02-01 03:50:48+00:00,2024-02-11 08:50:48+00:00,245.0,VNSGN,KRPUS,1003,343,0.9509223016524084,DTP,high,PLANT03,4,2.0,9800.0,1447300220.7,Orange,VNSGN-KRPUS,10.21,2,2024,2024-02
TRIP_43217,V444_0,2024-02-01 03:51:24+00:00,2024-02-05 06:51:24+00:00,99.0,VNHPH,CNSHA,1001,1193,2.86,DTP,low,PLANT03,7,13.0,3960.0,1447350302.7,Banana,VNHPH-CNSHA,4.12,2,2024,2024-02
TRIP_120469,V444_1,2024-02-01 04:09:48+00:00,2024-02-10 08:09:48+00:00,220.0,VNSGN,KRPUS,1002,347,1.9900746896440904,DTD,high,PLANT03,5,12.0,8800.0,1447331143.7,Tomato,VNSGN-KRPUS,9.17,2,2024,2024-02
TRIP_32597,V444_0,2024-02-01 04:09:48+00:00,2024-03-07 03:09:48+00:00,839.0,VNSGN,USMIA,1004,337,1.4346498992787529,DTP,low,PLANT03,7,7.0,33560.0,1447149352.7,Pineapple,VNSGN-USMIA,34.96,2,2024,2024-02
TRIP_19007,V444_0,2024-02-01 04:09:49+00:00,2024-02-06 10:09:49+00:00,126.0,VNHPH,CNQZH,1003,932,7.779999999999999,DTP,low,PLANT03,9,2.0,5040.0,1447175703.7,Orange,VNHPH-CNQZH,5.25,2,2024,2024-02
TRIP_137002,V444_1,2024-02-01 04:18:59+00:00,2024-02-07 21:18:59+00:00,161.0,VNSGN,KRPUS,1003,399,7.198627187313828,DTD,high,PLANT03,9,2.0,6440.0,1447329680.7,Orange,VNSGN-KRPUS,6.71,2,2024,2024-02
TRIP_00380,V44_3,2024-02-01 04:26:57+00:00,2024-02-08 00:26:57+00:00,164.0,VNHPH,CNSHA,1002,333,0.2998623283013857,CRF,low,PLANT03,10,12.0,6560.0,1447186295.7,Tomato,VNHPH-CNSHA,6.83,2,2024,2024-02
TRIP_94363,V444_1,2024-02-01 04:28:03+00:00,2024-03-04 10:28:03+00:00,774.0,VNSGN,USCHI,1004,306,5.92,DTD,low,PLANT03,0,7.0,30960.0,1447320606.7,Pineapple,VNSGN-USCHI,32.25,2,2024,2024-02
TRIP_59582,V444_0,2024-02-01 04:39:41+00:00,2024-03-12 03:39:41+00:00,959.0,VNSGN,USCHI,1001,399,1.0565803351693426,DTP,low,PLANT03,10,13.0,38360.0,1447418491.7,Banana,VNSGN-USCHI,39.96,2,2024,2024-02
TRIP_65876,V444_1,2024-02-01 04:52:27+00:00,2024-02-08 01:52:27+00:00,165.0,VNSGN,CNSHA,1003,374,152.63768115942028,DTD,low,PLANT12,5,2.0,6600.0,1447400105.7,Orange,VNSGN-CNSHA,6.88,2,2024,2024-02
TRIP_87273,V444_1,2024-02-01 04:56:35+00:00,2024-02-09 02:56:35+00:00,190.0,VNDAD,KRPUS,1002,357,2.824758990053558,DTD,low,PLANT03,2,12.0,7600.0,1447150975.7,Tomato,VNDAD-KRPUS,7.92,2,2024,2024-02
TRIP_20190,V444_0,2024-02-01 05:05:58+00:00,2024-02-11 06:05:58+00:00,241.0,VNSGN,KRINC,1001,418,0.9509223016524084,DTP,low,PLANT03,4,13.0,9640.0,1447158115.7,Banana,VNSGN-KRINC,10.04,2,2024,2024-02
TRIP_76575,V444_1,2024-02-01 05:11:39+00:00,2024-02-10 19:11:39+00:00,230.0,VNDAD,KRPUS,1003,1327,4.096305732484077,DTD,low,PLANT03,6,2.0,9200.0,1447145170.7,Orange,VNDAD-KRPUS,9.58,2,2024,2024-02
TRIP_26722,V444_0,2024-02-01 05:16:08+00:00,2024-03-05 18:16:08+00:00,805.0,VNSGN,USCHI,1004,399,6.958823059233365,DTP,low,PLANT03,3,7.0,32200.0,1447251708.7,Pineapple,VNSGN-USCHI,33.54,2,2024,2024-02
TRIP_25799,V444_0,2024-02-01 05:17:08+00:00,2024-03-11 02:17:08+00:00,933.0,VNSGN,USCHI,1001,3279,21.24,DTP,low,PLANT03,7,13.0,37320.0,1447150691.7,Banana,VNSGN-USCHI,38.88,2,2024,2024-02
TRIP_67464,V444_1,2024-02-01 05:24:47+00:00,2024-02-08 15:24:47+00:00,178.0,VNSGN,KRPUS,1004,301,2.9662448401504067,DTD,high,PLANT12,1,7.0,7120.0,1447348547.7,Pineapple,VNSGN-KRPUS,7.42,2,2024,2024-02
TRIP_13066,V444_0,2024-02-01 05:26:47+00:00,2024-02-10 05:26:47+00:00,216.0,VNSGN,KRPUS,1003,269,1.7276705249553186,DTP,low,PLANT03,3,2.0,8640.0,1447408990.7,Orange,VNSGN-KRPUS,9.0,2,2024,2024-02
TRIP_05045,V444_0,2024-02-01 05:27:21+00:00,2024-02-07 03:27:21+00:00,142.0,VNSGN,CNSHA,1003,292,1.5297234676472105,DTP,low,PLANT03,1,2.0,5680.0,1447187798.7,Orange,VNSGN-CNSHA,5.92,2,2024,2024-02
TRIP_07316,V444_0,2024-02-01 05:31:07+00:00,2024-03-07 07:31:07+00:00,842.0,VNHPH,USMIA,1004,786,5.037780620943104,DTP,high,PLANT03,0,7.0,33680.0,1447286521.7,Pineapple,VNHPH-USMIA,35.08,2,2024,2024-02
TRIP_71394,V444_1,2024-02-01 05:31:28+00:00,2024-02-07 17:31:28+00:00,156.0,VNHPH,CNQZH,1001,377,0.8039298393588628,DTD,low,PLANT03,6,13.0,6240.0,1447234278.7,Banana,VNHPH-CNQZH,6.5,2,2024,2024-02
TRIP_106265,V444_1,2024-02-01 05:45:05+00:00,2024-02-05 08:45:05+00:00,99.0,VNHPH,CNSHA,1004,677,2.54808573397837,DTD,low,PLANT03,4,7.0,3960.0,1447209557.7,Pineapple,VNHPH-CNSHA,4.12,2,2024,2024-02
TRIP_58713,V444_0,2024-02-01 05:49:16+00:00,2024-02-06 12:49:16+00:00,127.0,VNSGN,CNSHA,1002,359,7.22,DTP,high,PLANT03,9,12.0,5080.0,1447423176.7,Tomato,VNSGN-CNSHA,5.29,2,2024,2024-02
TRIP_121786,V444_1,2024-02-01 06:01:38+00:00,2024-02-07 17:01:38+00:00,155.0,VNSGN,KRPUS,1002,338,1.916870878104567,DTD,low,PLANT03,7,12.0,6200.0,1447268292.7,Tomato,VNSGN-KRPUS,6.46,2,2024,2024-02
TRIP_28894,V444_0,2024-02-01 06:05:11+00:00,2024-02-06 02:05:11+00:00,116.0,VNHPH,CNQZH,1002,314,3.5334596530568723,DTP,high,PLANT03,9,12.0,4640.0,1447364606.7,Tomato,VNHPH-CNQZH,4.83,2,2024,2024-02
TRIP_54436,V444_0,2024-02-01 06:06:54+00:00,2024-02-06 17:06:54+00:00,131.0,VNHPH,CNSHA,1002,1311,4.06,DTP,low,PLANT03,1,12.0,5240.0,1447265636.7,Tomato,VNHPH-CNSHA,5.46,2,2024,2024-02
TRIP_123166,V444_1,2024-02-01 06:08:21+00:00,2024-02-08 06:08:21+00:00,168.0,VNHPH,CNSHA,1004,413,9.278430745644489,DTD,low,PLANT03,5,7.0,6720.0,1447417824.7,Pineapple,VNHPH-CNSHA,7.0,2,2024,2024-02
TRIP_22980,V444_0,2024-02-01 06:10:53+00:00,2024-02-08 12:10:53+00:00,174.0,VNSGN,CNSHA,1004,338,1.2289094428909446,DTP,low,PLANT03,7,7.0,6960.0,1447258709.7,Pineapple,VNSGN-CNSHA,7.25,2,2024,2024-02
TRIP_25956,V444_0,2024-02-01 06:12:40+00:00,2024-02-10 21:12:40+00:00,231.0,VNSGN,KRPUS,1002,497,1.7758296843234684,DTP,low,PLANT03,3,12.0,9240.0,1447367895.7,Tomato,VNSGN-KRPUS,9.62,2,2024,2024-02
TRIP_118442,V444_1,2024-02-01 06:15:10+00:00,2024-02-11 05:15:10+00:00,239.0,VNDAD,KRPUS,1003,334,2.192037358399743,DTD,low,PLANT03,10,2.0,9560.0,1447148305.7,Orange,VNDAD-KRPUS,9.96,2,2024,2024-02
TRIP_142674,V444_1,2024-02-01 06:19:36+00:00,2024-02-09 09:19:36+00:00,195.0,VNSGN,KRINC,1004,267,2.46,DTD,low,PLANT03,6,7.0,7800.0,1447350450.7,Pineapple,VNSGN-KRINC,8.12,2,2024,2024-02
TRIP_128876,V444_1,2024-02-01 06:22:24+00:00,2024-02-08 20:22:24+00:00,182.0,VNHPH,CNSHA,1004,350,8.071438980522643,DTD,low,PLANT03,3,7.0,7280.0,1447240460.7,Pineapple,VNHPH-CNSHA,7.58,2,2024,2024-02
TRIP_28030,V444_0,2024-02-01 06:32:15+00:00,2024-02-10 07:32:15+00:00,217.0,VNDAD,KRPUS,1004,293,0.9181132481171492,DTP,low,PLANT03,5,7.0,8680.0,1447199223.7,Pineapple,VNDAD-KRPUS,9.04,2,2024,2024-02
TRIP_50829,V444_0,2024-02-01 06:58:04+00:00,2024-02-08 14:58:04+00:00,176.0,VNSGN,CNSHA,1004,320,2.1381759483454403,DTP,low,PLANT03,3,7.0,7040.0,1447266948.7,Pineapple,VNSGN-CNSHA,7.33,2,2024,2024-02
TRIP_09194,V444_0,2024-02-01 07:01:32+00:00,2024-02-05 19:01:32+00:00,108.0,VNHPH,CNQZH,1004,294,1.0660215801675177,DTP,low,PLANT03,10,7.0,4320.0,1447394305.7,Pineapple,VNHPH-CNQZH,4.5,2,2024,2024-02
TRIP_81967,V444_1,2024-02-01 07:20:04+00:00,2024-02-09 23:20:04+00:00,208.0,VNSGN,KRPUS,1001,372,8.78,DTD,low,PLANT03,7,13.0,8320.0,1447173798.7,Banana,VNSGN-KRPUS,8.67,2,2024,2024-02
TRIP_71115,V444_1,2024-02-01 07:24:03+00:00,2024-02-11 21:24:03+00:00,254.0,VNSGN,KRINC,1004,20252,31.52,DTD,low,PLANT03,6,7.0,10160.0,1447209652.7,Pineapple,VNSGN-KRINC,10.58,2,2024,2024-02
TRIP_07821,V444_0,2024-02-01 07:41:04+00:00,2024-02-10 08:41:04+00:00,217.0,VNSGN,KRINC,1002,398,1.7972993827160488,DTP,low,PLANT03,0,12.0,8680.0,1447375137.7,Tomato,VNSGN-KRINC,9.04,2,2024,2024-02
TRIP_90881,V444_1,2024-02-01 07:43:43+00:00,2024-03-11 09:43:43+00:00,938.0,VNHPH,USMIA,1001,410,1.4794798991432,DTD,high,PLANT03,7,13.0,37520.0,1447145124.7,Banana,VNHPH-USMIA,39.08,2,2024,2024-02
TRIP_10993,V444_0,2024-02-01 07:50:02+00:00,2024-03-04 20:50:02+00:00,781.0,VNSGN,USMIA,1004,274,3.2834746418512686,DTP,low,PLANT03,4,7.0,31240.0,1447288319.7,Pineapple,VNSGN-USMIA,32.54,2,2024,2024-02
TRIP_41848,V444_0,2024-02-01 07:50:05+00:00,2024-02-08 16:50:05+00:00,177.0,VNSGN,KRINC,1004,6306,9.1,DTP,low,PLANT03,10,7.0,7080.0,1447353015.7,Pineapple,VNSGN-KRINC,7.38,2,2024,2024-02
TRIP_22678,V444_0,2024-02-01 07:52:38+00:00,2024-02-07 23:52:38+00:00,160.0,VNSGN,KRINC,1002,2599,11.88080746329116,DTP,high,PLANT03,0,12.0,6400.0,1447199506.7,Tomato,VNSGN-KRINC,6.67,2,2024,2024-02
TRIP_139701,V444_1,2024-02-01 07:53:27+00:00,2024-02-07 03:53:27+00:00,140.0,VNSGN,CNSHA,1001,296,0.9427008965683156,DTD,low,PLANT03,3,13.0,5600.0,1447343148.7,Banana,VNSGN-CNSHA,5.83,2,2024,2024-02
TRIP_33546,V444_0,2024-02-01 07:55:40+00:00,2024-02-11 03:55:40+00:00,236.0,VNSGN,KRINC,1003,2782,6.9,DTP,low,PLANT03,7,2.0,9440.0,1447165476.7,Orange,VNSGN-KRINC,9.83,2,2024,2024-02
TRIP_84491,V444_1,2024-02-01 07:56:21+00:00,2024-02-06 09:56:21+00:00,122.0,VNSGN,CNSHA,1004,416,8.623414559044711,DTD,low,PLANT03,5,7.0,4880.0,1447306524.7,Pineapple,VNSGN-CNSHA,5.08,2,2024,2024-02
TRIP_105065,V444_1,2024-02-01 07:57:54+00:00,2024-02-11 10:57:54+00:00,243.0,VNDAD,KRPUS,1004,1330,9.489330537642491,DTD,low,PLANT03,0,7.0,9720.0,1447137128.7,Pineapple,VNDAD-KRPUS,10.12,2,2024,2024-02
TRIP_110916,V444_1,2024-02-01 07:59:16+00:00,2024-03-11 10:59:16+00:00,939.0,VNHPH,USMIA,1001,599,4.9,DTD,low,PLANT03,9,13.0,37560.0,1447340541.7,Banana,VNHPH-USMIA,39.12,2,2024,2024-02
TRIP_104538,V444_1,2024-02-01 08:02:24+00:00,2024-03-09 17:02:24+00:00,897.0,VNSGN,USMIA,1003,5319,9.899119028978228,DTD,high,PLANT03,8,2.0,35880.0,1447339825.7,Orange,VNSGN-USMIA,37.38,2,2024,2024-02
TRIP_70516,V444_1,2024-02-01 08:09:09+00:00,2024-03-06 00:09:09+00:00,808.0,VNHPH,USMIA,1003,405,0.3576919361293973,DTD,low,PLANT03,5,2.0,32320.0,1447212033.7,Orange,VNHPH-USMIA,33.67,2,2024,2024-02
TRIP_63171,V444_0,2024-02-01 08:11:10+00:00,2024-03-04 03:11:10+00:00,763.0,VNSGN,USCHI,1004,743,2.9824836623548663,DTP,low,PLANT08,4,7.0,30520.0,1447210816.7,Pineapple,VNSGN-USCHI,31.79,2,2024,2024-02
TRIP_93976,V444_1,2024-02-01 08:15:19+00:00,2024-03-03 05:15:19+00:00,741.0,VNSGN,USMIA,1004,3188,36.11539640645883,DTD,low,PLANT03,6,7.0,29640.0,1447405976.7,Pineapple,VNSGN-USMIA,30.88,2,2024,2024-02
TRIP_119582,V444_1,2024-02-01 08:26:34+00:00,2024-02-08 02:26:34+00:00,162.0,VNSGN,KRINC,1002,266,1.0660215801675177,DTD,low,PLANT03,4,12.0,6480.0,1447371672.7,Tomato,VNSGN-KRINC,6.75,2,2024,2024-02
TRIP_87548,V444_1,2024-02-01 08:31:30+00:00,2024-03-12 06:31:30+00:00,958.0,VNSGN,USMIA,1003,569,9.06,DTD,high,PLANT03,1,2.0,38320.0,1447145110.7,Orange,VNSGN-USMIA,39.92,2,2024,2024-02
TRIP_47300,V444_0,2024-02-01 08:47:14+00:00,2024-02-08 13:47:14+00:00,173.0,VNSGN,CNSHA,1004,62761,47.01512792988429,DTP,low,PLANT03,5,7.0,6920.0,1447281294.7,Pineapple,VNSGN-CNSHA,7.21,2,2024,2024-02
TRIP_87849,V444_1,2024-02-01 08:53:20+00:00,2024-03-06 05:53:20+00:00,813.0,VNSGN,USCHI,1003,786,11.86,DTD,low,PLANT03,4,2.0,32520.0,1447405755.7,Orange,VNSGN-USCHI,33.88,2,2024,2024-02
TRIP_95575,V444_1,2024-02-01 09:04:16+00:00,2024-03-07 12:04:16+00:00,843.0,VNSGN,USCHI,1002,326,0.1070333647172533,DTD,low,PLANT03,5,12.0,33720.0,1447144479.7,Tomato,VNSGN-USCHI,35.12,2,2024,2024-02
TRIP_119198,V444_1,2024-02-01 09:09:36+00:00,2024-03-11 16:09:36+00:00,943.0,VNSGN,USMIA,1001,287,1.0726215773577503,DTD,low,PLANT03,9,13.0,37720.0,1447251050.7,Banana,VNSGN-USMIA,39.29,2,2024,2024-02
TRIP_36434,V444_0,2024-02-01 09:14:00+00:00,2024-02-06 06:14:00+00:00,117.0,VNHPH,CNSHA,1004,404,9.660215801675175,DTP,low,PLANT03,6,7.0,4680.0,1447348988.7,Pineapple,VNHPH-CNSHA,4.88,2,2024,2024-02
TRIP_89314,V444_1,2024-02-01 09:18:32+00:00,2024-03-03 10:18:32+00:00,745.0,VNHPH,USMIA,1001,252,0.3480437526293648,DTD,high,PLANT03,10,13.0,29800.0,1447320686.7,Banana,VNHPH-USMIA,31.04,2,2024,2024-02
TRIP_106202,V444_1,2024-02-01 09:20:49+00:00,2024-02-09 14:20:49+00:00,197.0,VNSGN,KRPUS,1001,1110,4.651737909704699,DTD,low,PLANT03,8,13.0,7880.0,1447344841.7,Banana,VNSGN-KRPUS,8.21,2,2024,2024-02
TRIP_35202,V444_0,2024-02-01 09:28:13+00:00,2024-02-11 03:28:13+00:00,234.0,VNSGN,KRPUS,1004,47129,56.47140737134298,DTP,low,PLANT03,1,7.0,9360.0,1447352342.7,Pineapple,VNSGN-KRPUS,9.75,2,2024,2024-02
TRIP_51411,V444_0,2024-02-01 09:28:52+00:00,2024-03-04 23:28:52+00:00,782.0,VNHPH,USMIA,1004,401,5.347853990105246,DTP,high,PLANT03,0,7.0,31280.0,1447258766.7,Pineapple,VNHPH-USMIA,32.58,2,2024,2024-02
TRIP_106959,V444_1,2024-02-01 09:29:53+00:00,2024-02-10 04:29:53+00:00,211.0,VNSGN,KRINC,1001,467,0.7770050164986447,DTD,high,PLANT03,6,13.0,8440.0,1447407040.7,Banana,VNSGN-KRINC,8.79,2,2024,2024-02
TRIP_140311,V444_1,2024-02-01 09:34:05+00:00,2024-02-08 03:34:05+00:00,162.0,VNSGN,KRINC,1004,336,3.052953212067935,DTD,high,PLANT03,6,7.0,6480.0,1447371640.7,Pineapple,VNSGN-KRINC,6.75,2,2024,2024-02
TRIP_108902,V444_1,2024-02-01 09:40:03+00:00,2024-02-05 13:40:03+00:00,100.0,VNHPH,CNQZH,1004,1359,17.58,DTD,low,PLANT03,6,7.0,4000.0,1447195001.7,Pineapple,VNHPH-CNQZH,4.17,2,2024,2024-02
TRIP_07705,V444_0,2024-02-01 09:42:17+00:00,2024-02-05 17:42:17+00:00,104.0,VNSGN,CNSHA,1001,390,3.4918959435626094,DTP,low,PLANT03,3,13.0,4160.0,1447273180.7,Banana,VNSGN-CNSHA,4.33,2,2024,2024-02
TRIP_121784,V444_1,2024-02-01 09:45:02+00:00,2024-02-09 15:45:02+00:00,198.0,VNDAD,KRPUS,1001,338,1.916870878104567,DTD,low,PLANT03,0,13.0,7920.0,1447268292.7,Banana,VNDAD-KRPUS,8.25,2,2024,2024-02
TRIP_48211,V444_0,2024-02-01 09:54:50+00:00,2024-03-06 08:54:50+00:00,815.0,VNSGN,USMIA,1003,1298,7.5942796519018,DTP,low,PLANT03,10,2.0,32600.0,1447206422.7,Orange,VNSGN-USMIA,33.96,2,2024,2024-02
TRIP_66112,V444_1,2024-02-01 10:04:15+00:00,2024-02-09 08:04:15+00:00,190.0,VNSGN,KRPUS,1002,335,2.719137466307277,DTD,low,PLANT12,3,12.0,7600.0,1447236654.7,Tomato,VNSGN-KRPUS,7.92,2,2024,2024-02
TRIP_40780,V444_0,2024-02-01 10:10:09+00:00,2024-02-08 11:10:09+00:00,169.0,VNSGN,KRPUS,1001,365,0.4881495556916503,DTP,high,PLANT03,9,13.0,6760.0,1447357656.7,Banana,VNSGN-KRPUS,7.04,2,2024,2024-02
TRIP_75292,V444_1,2024-02-01 10:18:03+00:00,2024-03-10 04:18:03+00:00,906.0,VNSGN,USMIA,1004,731,4.544426481286878,DTD,low,PLANT03,7,7.0,36240.0,1447145120.7,Pineapple,VNSGN-USMIA,37.75,2,2024,2024-02
TRIP_21152,V444_0,2024-02-01 10:19:06+00:00,2024-02-08 14:19:06+00:00,172.0,VNSGN,KRINC,1004,966,8.26,DTP,low,PLANT03,5,7.0,6880.0,1447167297.7,Pineapple,VNSGN-KRINC,7.17,2,2024,2024-02
